transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Coleridge Gardens, London SW10",6,7,7350000.0,,,A stunning penthouse apartment within the highly sought after Kings Chelsea Development in Chelsea. Spanning in excess of 4050sqft this split level apartment is really quite impressive. The entrance to the property has impressive double doors and a large hallway with a beautiful stairca...,Penthouse,SW10,"Chatterton Rees, London",rightmove,https://www.rightmove.co.uk/properties/131051519#/?channel=RES_BUY,25/01/2023
sales,"Benham House, Coleridge Gardens, 552 Kings Road, Kings Chelsea, SW10",6,7,7350000.0,,,A phenomenal six bedroom penthouse apartment spanning across two floors,Apartment,SW10,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/68254527#/?channel=RES_BUY,19/01/2023
sales,"Canary Wharf, London, E14 9QG",1,1,932500.0,,,"One Park Drive, the new district's signature building - a unique architectural achievement thoughtfully designed to be the very best in city and waterside living. The Bay - The spiralling top of the building includes double-height terraces focused on maximising light and the views across London.",Apartment,9QG,Canary Wharf Group,rightmove,https://www.rightmove.co.uk/properties/135034316#/?channel=RES_BUY,
sales,"Benham House, Coleridge Gardens, 552 Kings Road, Kings Chelsea, SW10",6,7,7350000.0,,,A phenomenal six bedroom penthouse apartment spanning across two floors,Apartment,SW10,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/68254527#/?channel=RES_BUY,19/01/2023
sales,"Holland Park Gate, 257-265 Kensington High Street, London, W8 6NA",3,3,7350000.0,,,"Experience life at Holland Park Gate and enter an elegant oasis place to live. An elegant three-bedroom residence finished to the highest specification located on the first floor offering a spacious 2,163 sq ft of living space. With a grand open-plan kitchen, living and dining room perfect for e...",Apartment,6NA,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/134062361#/?channel=RES_BUY,25/04/2023
sales,"South Bank Tower, Southbank, London",3,3,7300000.0,,,"This stunning lateral three bedroom apartment offers great views over the River Thames, St Paul's cathedral and City of London, and is available for chain free sale through Prime London. This large 2,747 sq ft / 255 sq m apartment benefits from having a bright, impressive wrap around reception r...",Apartment,London,"Prime London, Central London",rightmove,https://www.rightmove.co.uk/properties/120174536#/?channel=RES_BUY,18/02/2022
sales,"Avondale Park, London W11",3,3,7250000.0,,,"A short walk north of Holland Park lies Avondale Park, the foliage-filled setting for this exquisite detached contemporary home. It was the recipient of the Sunday Times Interior Design Award and built to a design by the award-winning architects Powell Tuck Associates. On the site of a former Vic...",Semi-Detached,W11,"The Modern House, London",rightmove,https://www.rightmove.co.uk/properties/133391615#/?channel=RES_BUY,06/04/2023
sales,"Kensington Gore, London, SW7",6,5,7250000.0,,,"An extremely spacious six bedroom flat arranged over 4,126 sq ft (383 sq m) on the ground and lower ground floor of a smart, secure Victorian period mansion block",Flat,SW7,"Thackerays, London",rightmove,https://www.rightmove.co.uk/properties/122365916#/?channel=RES_BUY,23/02/2023
sales,"Lyford Road, London, SW18",7,4,7250000.0,,,"A sensational 7 bedroom semi-detached house for sale on Lyford Road, Wandsworth This spectacular seven bedroom, semi-detached, period property has an abundance of cleverly designed entertaining space and generous family accommodation. Approached via a pretty private drive with off street parki...",Semi-Detached,SW18,"Knight Frank, Wandsworth",rightmove,https://www.rightmove.co.uk/properties/132488741#/?channel=RES_BUY,16/12/2022
sales,"Hamilton Terrace, St John's Wood, London NW8",7,4,7250000.0,,,A unique opportunity to a purchase a Grade II end of terrace Georgian house benefitting from a separate mews house with parking for two cars at the rear of the garden. The house which comprises 4617 Sq. ft (429 Sq. m) is found in excellent condition and offers spacious family accommodation along ...,Terraced,NW8,"Ian Green Residential, London",rightmove,https://www.rightmove.co.uk/properties/134724335#/?channel=RES_BUY,12/05/2023
sales,"One St. John's Wood, St. John's Wood, London, NW8",4,5,7250000.0,,,This world class development sets a new benchmark for luxury living in London,Apartment,NW8,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/131511062#/?channel=RES_BUY,07/02/2023
sales,"Roedean Crescent, Putney, London, SW15",6,5,7250000.0,,,"Sublime, Modern and Spacious House",Detached,SW15,"Savills, Putney",rightmove,https://www.rightmove.co.uk/properties/132333959#/?channel=RES_BUY,07/03/2023
sales,"Lyford Road, London, SW18",7,5,7250000.0,,,An exquisite seven bedroom house offering luxurious proportions throughout.,Semi-Detached,SW18,"Savills, Wandsworth",rightmove,https://www.rightmove.co.uk/properties/133589489#/?channel=RES_BUY,13/04/2023
sales,"Lillie Square, West Brompton, London, SW6",4,4,7250000.0,,,This meticulously designed and built 4 bedroom luxury duplex penthouse is arranged on the 7th and 8th floors of a premier new development. The apartment boasts a full floor terrace and superior residents facilities.,Flat,SW6,"Foxtons New Homes, New Homes Central London",rightmove,https://www.rightmove.co.uk/properties/132804401#/?channel=RES_BUY,15/01/2023
sales,"North Row, Mayfair, London",3,3,7250000.0,,,"Incredible Duplex Sub-Penthouse, Spanning 2,005 Sq Ft / 186 Sq M, Comprising 3 Double Bedrooms, 2 En-Suite Bathrooms & A Further Guest Washroom. With Two Large Terraces boasting views of Hyde Park & The Mayfair Cityscape, This Stunning Sub-Penthouse Located On Marble Arch Provides A Fab...",Duplex,London,"Knightsbridge Estate, Mayfair",rightmove,https://www.rightmove.co.uk/properties/124784234#/?channel=RES_BUY,07/07/2022
sales,"Winnington Road, London, N2",4,,7250000.0,,,"A detached four bed house set within a large plot on Winnington Road, N2. Occupying a prime position in one of London's most prestigious roads and set within a large South-East facing plot of approximately c.0.45 acres. The existing house, set behind a carriage driveway, is unmodernised and com...",Detached,N2,"Knight Frank, Hampstead",rightmove,https://www.rightmove.co.uk/properties/132595508#/?channel=RES_BUY,15/03/2023
sales,"Holland Park, Kensington, London, W11",3,3,7250000.0,,,"An exceptional three bedroom apartment on the second floor of this highly sought-after new development, with access to excellent facilities. This development offers the rare opportunity to purchase a fully-serviced apartment set within the quintessential Holland Park Estate. Residents have pri...",Flat,W11,"Knight Frank, Kensington",rightmove,https://www.rightmove.co.uk/properties/130878182#/?channel=RES_BUY,19/01/2023
sales,"Lillie Square, Seagrave Road, London, SW6 1GA.",4,4,7250000.0,,,"Stunning 4 bedroom penthouse with multiple terraces Lillie Square is an exclusive development, offering the character and heritage of London, together with the convenience of meticulously designed and impeccably serviced modern properties whilst being designed around the traditional concept of t...",Apartment,1GA.,"Knight Frank - New Homes, New Homes Sales Team",rightmove,https://www.rightmove.co.uk/properties/125632259#/?channel=RES_BUY,26/10/2020
sales,"Chelsea Park Gardens, London, SW3",5,3,7250000.0,,,"Five-bedroom family home with a generous garden, in a sought-after neighbourhood close to the King’s Road.",Semi-Detached,SW3,"Savills, Sloane Street",rightmove,https://www.rightmove.co.uk/properties/134225057#/?channel=RES_BUY,28/04/2023
sales,"Belgravia , London, SW1X",5,,7200000.0,,,EXCLUSIVELY OFF-MARKET TERRACED TOWN HOUSE FOR THE DISCERNING WORLD CLASS PURCHASER.,Terraced,SW1X,"Phillips-Berenson Ltd, London",rightmove,https://www.rightmove.co.uk/properties/132856235#/?channel=RES_BUY,07/05/2023
sales,"Chesham Street, Belgravia, SW1X",3,3,7150000.0,,,"Ref. LOB0760 - Originally built in the 1830s, and designed by renowned architect, Thomas Cubitt, Chesham Street is a quiet residential road that radiates the grandeur and elegance of the Victorian era. This elegant apartment is located on the top floor of the development and benefits from natu...",Flat,SW1X,"Beauchamp Estates Ltd, New Homes",rightmove,https://www.rightmove.co.uk/properties/130410158#/?channel=RES_BUY,09/09/2022
sales,"Chesham Street, SW1X",3,3,7150000.0,,,"A new lateral three bedroom penthouse apartment (1,760 sqft / 164 sqm incl. separate storage vault) on the fourth floor of this small discreet block of apartments, newly re-developed to the highest standards and set behind a magnificent white stucco-fronted period building in the heart of Belgrav...",Penthouse,SW1X,"Harrods Estates, Mayfair",rightmove,https://www.rightmove.co.uk/properties/134355431#/?channel=RES_BUY,02/05/2023
sales,"Wadham Gardens, Primrose Hill, NW3 3DN",5,4,7100000.0,,,"We are instructed to sell for and on behalf of Fixed Charge Receivers a unique apartment which occupies the entire ground, and part of the first floors of this imposing ""Arts & Craft"" Edwardian house. The property provides 387 sq m (4,168 sq ft) of lateral accommodation, whilst retaining the enti...",Apartment,3DN,"Ian Green Residential, London",rightmove,https://www.rightmove.co.uk/properties/129667523#/?channel=RES_BUY,02/12/2022
sales,"Carnation Way,London",5,5,7053000.0,,,"Luxury Living Homes is pleased to present an incredible opportunity in one of Londonâ�²s most invigorating neighbourhoods, Nine Elms. Light-filled and contemporary, these apartments appeal to discerning tastes, with finely selected design touches making them both beautiful and unique. Admirable v...",Apartment,"Way,London","Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/133499453#/?channel=RES_BUY,11/04/2023
sales,"Burtonhole Lane, London, NW7",4,3,7000000.0,,,"A unique opportunity to purchase a detached home on a site measuring circa 3.9 acres surrounded by farmland with incredible views. The present owner achieved planning for a new build modern home (circa 8,500 square feet) with great entertainment areas and a 50 meter swimming pool. The planning ...",Detached,NW7,"Knight Frank, Hampstead",rightmove,https://www.rightmove.co.uk/properties/131401916#/?channel=RES_BUY,21/03/2023
sales,"Canons Close, N2",5,5,7000000.0,,,"Set on a 0.31 acre plot in this enviable cul de sac turning off the internationally renowned The Bishops Avenue, is a detached home in excess of 5000 sq ft set in beautiful grounds. Internally the property requires complete modernisation or subject to the necessary planning consents, ...",Detached,N2,"Glentree Estates Ltd, London",rightmove,https://www.rightmove.co.uk/properties/129659648#/?channel=RES_BUY,28/03/2023
sales,"Connaught House, Mayfair",3,3,7000000.0,,,"Located in the centre of Mayfair between Berkeley Square and Claridge's Hotel, is a three bedroom apartment totalling 2400 sq. ft. The property is situated in a discreet and secure ported building featuring a passenger lift serving the upper floors.",Apartment,Mayfair,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/132266549#/?channel=RES_BUY,06/03/2023
sales,"Havelock Road, London",4,2,900000.0,,,"A superb example of a recently extended end-terraced Victorian family home with no onward chain, located in the highly desirable Poets area of Wimbledon. Renovated and refurbished to an incredibly high standard by the current owners, the property is in excellent condition throughout, comprising a...",House,London,"Ellisons, Wimbledon",rightmove,https://www.rightmove.co.uk/properties/130105220#/?channel=RES_BUY,19/12/2022
sales,"Versace Tower, Vauxhall, SW8",4,5,7000000.0,,,"DAMAC Tower - A Unique Iconic Landmark Residential Building In The London Skyline. The First Designer Branded Portered Residence In Europe. 50 Floors Of Spectacular Opulence. The building will comprise light coloured stone, utilising glass reinforced concrete (GRC), and feature floor-to-...",Apartment,SW8,"Knightsbridge Estate, Mayfair",rightmove,https://www.rightmove.co.uk/properties/119865110#/?channel=RES_BUY,06/05/2021
sales,"One Thames City Penthouses, Nine Elms, Central London, SW8",5,2,7000000.0,,,One Thames city is a luxurious new development in the heart of the newly-regenerated Nine Elms - Step inside this fresh district of London with three stunning residential towers at its forefront which are set to become the new favourite landmark on the London skyline.,Apartment,SW8,"Paladin, London",rightmove,https://www.rightmove.co.uk/properties/125335259#/?channel=RES_BUY,25/07/2022
